x,y,V,t
21646.2,3874.33,368.07,65.15
21648.8,3871.77,368.097,65.16
21651.5,3869.2,368.124,65.17
21654.1,3866.64,368.151,65.18
21656.8,3864.07,368.178,65.19
21659.4,3861.5,368.205,65.2
21662.1,3858.93,368.232,65.21
21664.7,3856.36,368.259,65.22
21667.4,3853.79,368.286,65.23
21670,3851.22,368.313,65.24
21672.6,3848.65,368.34,65.25
21675.3,3846.08,368.367,65.26
21677.9,3843.51,368.394,65.27
21680.6,3840.93,368.421,65.28
21683.2,3838.36,368.448,65.29
21685.9,3835.78,368.475,65.3
21688.5,3833.21,368.502,65.31
21691.1,3830.63,368.529,65.32
21693.8,3828.06,368.555,65.33
21696.4,3825.48,368.582,65.34
21699.1,3822.9,368.609,65.35
21701.7,3820.32,368.636,65.36
21704.4,3817.74,368.663,65.37
21707,3815.16,368.69,65.38
21709.6,3812.58,368.716,65.39
21712.3,3810,368.743,65.4
21714.9,3807.42,368.77,65.41
21717.6,3804.83,368.797,65.42
21720.2,3802.25,368.824,65.43
21722.8,3799.66,368.851,65.44
21725.5,3797.08,368.877,65.45
21728.1,3794.49,368.904,65.46
21730.7,3791.91,368.931,65.47
21733.4,3789.32,368.957,65.48
21736,3786.73,368.984,65.49
21738.7,3784.14,369.01,65.5
21741.3,3781.55,369.037,65.51
21743.9,3778.96,369.064,65.52
21746.6,3776.37,369.09,65.53
21749.2,3773.78,369.117,65.54
21751.8,3771.19,369.143,65.55
21754.5,3768.6,369.17,65.56
21757.1,3766,369.197,65.57
21759.7,3763.41,369.223,65.58
21762.4,3760.81,369.25,65.59
21765,3758.22,369.276,65.6
21767.6,3755.62,369.303,65.61
21770.3,3753.02,369.329,65.62
21772.9,3750.43,369.356,65.63
21775.5,3747.83,369.383,65.64
21778.2,3745.23,369.409,65.65
21780.8,3742.63,369.435,65.66
21783.4,3740.03,369.462,65.67
21786.1,3737.43,369.488,65.68
21788.7,3734.83,369.514,65.69
21791.3,3732.22,369.541,65.7
21794,3729.62,369.567,65.71
21796.6,3727.02,369.593,65.72
21799.2,3724.41,369.62,65.73
21801.9,3721.81,369.646,65.74
21804.5,3719.2,369.672,65.75
21807.1,3716.6,369.699,65.76
21809.7,3713.99,369.725,65.77
21812.4,3711.38,369.751,65.78
21815,3708.77,369.778,65.79
21817.6,3706.16,369.804,65.8
21820.3,3703.55,369.83,65.81
21822.9,3700.94,369.857,65.82
21825.5,3698.33,369.883,65.83
21828.1,3695.72,369.909,65.84
21830.8,3693.11,369.935,65.85
21833.4,3690.49,369.961,65.86
21836,3687.88,369.987,65.87
21838.6,3685.26,370.013,65.88
21841.3,3682.65,370.04,65.89
21843.9,3680.03,370.066,65.9
21846.5,3677.42,370.092,65.91
21849.1,3674.8,370.118,65.92
21851.8,3672.18,370.144,65.93
21854.4,3669.56,370.17,65.94
21857,3666.94,370.196,65.95
21859.6,3664.32,370.222,65.96
21862.3,3661.7,370.248,65.97
21864.9,3659.08,370.274,65.98
21867.5,3656.46,370.3,65.99
21870.1,3653.84,370.326,66
21872.7,3651.21,370.352,66.01
21875.4,3648.59,370.378,66.02
21878,3645.96,370.404,66.03
21880.6,3643.34,370.43,66.04
21883.2,3640.71,370.456,66.05
21885.8,3638.08,370.482,66.06
21888.5,3635.46,370.508,66.07
21891.1,3632.83,370.533,66.08
21893.7,3630.2,370.559,66.09
21896.3,3627.57,370.585,66.1
21898.9,3624.94,370.611,66.11
21901.6,3622.31,370.637,66.12
21904.2,3619.68,370.663,66.13
21906.8,3617.05,370.688,66.14
21909.4,3614.41,370.714,66.15
21912,3611.78,370.74,66.16
21914.6,3609.15,370.766,66.17
21917.3,3606.51,370.792,66.18
21919.9,3603.87,370.817,66.19
21922.5,3601.24,370.843,66.2
21925.1,3598.6,370.869,66.21
21927.7,3595.96,370.894,66.22
21930.3,3593.33,370.92,66.23
21933,3590.69,370.946,66.24
21935.6,3588.05,370.971,66.25
21938.2,3585.41,370.997,66.26
21940.8,3582.77,371.022,66.27
21943.4,3580.12,371.048,66.28
21946,3577.48,371.073,66.29
21948.6,3574.84,371.099,66.3
21951.2,3572.2,371.125,66.31
21953.9,3569.55,371.15,66.32
21956.5,3566.91,371.176,66.33
21959.1,3564.26,371.201,66.34
21961.7,3561.61,371.227,66.35
21964.3,3558.97,371.252,66.36
21966.9,3556.32,371.278,66.37
21969.5,3553.67,371.303,66.38
21972.1,3551.02,371.329,66.39
21974.7,3548.37,371.354,66.4
21977.4,3545.72,371.38,66.41
21980,3543.07,371.405,66.42
21982.6,3540.42,371.43,66.43
21985.2,3537.77,371.455,66.44
21987.8,3535.11,371.481,66.45
21990.4,3532.46,371.506,66.46
21993,3529.81,371.531,66.47
21995.6,3527.15,371.557,66.48
21998.2,3524.5,371.582,66.49
22000.8,3521.84,371.607,66.5
22003.4,3519.18,371.632,66.51
22006,3516.53,371.658,66.52
22008.6,3513.87,371.683,66.53
22011.2,3511.21,371.708,66.54
22013.9,3508.55,371.734,66.55
22016.5,3505.89,371.759,66.56
22019.1,3503.23,371.784,66.57
22021.7,3500.57,371.809,66.58
22024.3,3497.9,371.835,66.59
22026.9,3495.24,371.86,66.6
22029.5,3492.58,371.885,66.61
22032.1,3489.91,371.91,66.62
22034.7,3487.25,371.935,66.63
22037.3,3484.58,371.96,66.64
22039.9,3481.92,371.985,66.65
22042.5,3479.25,372.01,66.66
22045.1,3476.58,372.035,66.67
22047.7,3473.91,372.06,66.68
22050.3,3471.25,372.085,66.69
22052.9,3468.58,372.11,66.7
22055.5,3465.91,372.135,66.71
22058.1,3463.23,372.16,66.72
22060.7,3460.56,372.185,66.73
22063.3,3457.89,372.21,66.74
22065.9,3455.22,372.235,66.75
22068.5,3452.54,372.26,66.76
22071.1,3449.87,372.285,66.77
22073.7,3447.2,372.309,66.78
22076.3,3444.52,372.334,66.79
22078.9,3441.84,372.359,66.8
22081.5,3439.17,372.384,66.81
22084.1,3436.49,372.408,66.82
22086.7,3433.81,372.433,66.83
22089.3,3431.13,372.458,66.84
22091.8,3428.45,372.483,66.85
22094.4,3425.77,372.507,66.86
22097,3423.09,372.532,66.87
22099.6,3420.41,372.557,66.88
22102.2,3417.73,372.582,66.89
22104.8,3415.05,372.606,66.9
22107.4,3412.36,372.631,66.91
22110,3409.68,372.656,66.92
22112.6,3407,372.68,66.93
22115.2,3404.31,372.705,66.94
22117.8,3401.62,372.73,66.95
22120.4,3398.94,372.755,66.96
22123,3396.25,372.779,66.97
22125.6,3393.56,372.804,66.98
22128.2,3390.87,372.828,66.99
22130.7,3388.19,372.853,67
22133.3,3385.5,372.877,67.01
22135.9,3382.81,372.901,67.02
22138.5,3380.11,372.926,67.03
22141.1,3377.42,372.95,67.04
22143.7,3374.73,372.975,67.05
22146.3,3372.04,372.999,67.06
22148.9,3369.34,373.024,67.07
22151.5,3366.65,373.048,67.08
22154,3363.95,373.073,67.09
22156.6,3361.26,373.097,67.1
22159.2,3358.56,373.122,67.11
22161.8,3355.87,373.146,67.12
22164.4,3353.17,373.17,67.13
22167,3350.47,373.195,67.14
22169.6,3347.77,373.219,67.15
22172.1,3345.07,373.243,67.16
22174.7,3342.37,373.268,67.17
22177.3,3339.67,373.292,67.18
22179.9,3336.97,373.316,67.19
22182.5,3334.27,373.34,67.2
22185.1,3331.56,373.364,67.21
22187.7,3328.86,373.389,67.22
22190.2,3326.16,373.413,67.23
22192.8,3323.45,373.437,67.24
22195.4,3320.75,373.461,67.25
22198,3318.04,373.485,67.26
22200.6,3315.33,373.51,67.27
22203.1,3312.63,373.534,67.28
22205.7,3309.92,373.558,67.29
22208.3,3307.21,373.582,67.3
22210.9,3304.5,373.606,67.31
22213.5,3301.79,373.63,67.32
22216.1,3299.08,373.654,67.33
22218.6,3296.37,373.678,67.34
22221.2,3293.66,373.702,67.35
22223.8,3290.95,373.726,67.36
22226.4,3288.23,373.75,67.37
22228.9,3285.52,373.774,67.38
22231.5,3282.8,373.798,67.39
22234.1,3280.09,373.822,67.4
22236.7,3277.37,373.846,67.41
22239.3,3274.66,373.87,67.42
22241.8,3271.94,373.894,67.43
22244.4,3269.22,373.917,67.44
22247,3266.5,373.941,67.45
22249.6,3263.79,373.965,67.46
22252.1,3261.07,373.989,67.47
22254.7,3258.35,374.013,67.48
22257.3,3255.63,374.037,67.49
22259.9,3252.9,374.061,67.5
22262.4,3250.18,374.085,67.51
22265,3247.46,374.108,67.52
22267.6,3244.74,374.132,67.53
22270.2,3242.01,374.156,67.54
22272.7,3239.29,374.179,67.55
22275.3,3236.56,374.203,67.56
22277.9,3233.84,374.227,67.57
22280.4,3231.11,374.25,67.58
22283,3228.38,374.274,67.59
22285.6,3225.66,374.298,67.6
22288.2,3222.93,374.321,67.61
22290.7,3220.2,374.345,67.62
22293.3,3217.47,374.368,67.63
22295.9,3214.74,374.392,67.64
22298.4,3212.01,374.416,67.65
22301,3209.28,374.439,67.66
22303.6,3206.54,374.463,67.67
22306.1,3203.81,374.486,67.68
22308.7,3201.08,374.51,67.69
22311.3,3198.34,374.534,67.7
22313.9,3195.61,374.557,67.71
22316.4,3192.87,374.58,67.72
22319,3190.14,374.604,67.73
22321.6,3187.4,374.627,67.74
22324.1,3184.66,374.65,67.75
22326.7,3181.93,374.674,67.76
22329.3,3179.19,374.697,67.77
22331.8,3176.45,374.72,67.78
22334.4,3173.71,374.744,67.79
22336.9,3170.97,374.767,67.8
22339.5,3168.23,374.79,67.81
22342.1,3165.49,374.814,67.82
22344.6,3162.74,374.837,67.83
22347.2,3160,374.86,67.84
22349.8,3157.26,374.884,67.85
22352.3,3154.51,374.907,67.86
22354.9,3151.77,374.93,67.87
22357.5,3149.02,374.954,67.88
22360,3146.28,374.977,67.89
22362.6,3143.53,375,67.9
22365.1,3140.78,375.023,67.91
22367.7,3138.03,375.046,67.92
22370.3,3135.29,375.069,67.93
22372.8,3132.54,375.092,67.94
22375.4,3129.79,375.115,67.95
22377.9,3127.04,375.138,67.96
22380.5,3124.28,375.161,67.97
22383.1,3121.53,375.184,67.98
22385.6,3118.78,375.207,67.99
22388.2,3116.03,375.23,68
22390.7,3113.27,375.253,68.01
22393.3,3110.52,375.276,68.02
22395.8,3107.77,375.299,68.03
22398.4,3105.01,375.322,68.04
22401,3102.25,375.345,68.05
22403.5,3099.5,375.368,68.06
22406.1,3096.74,375.391,68.07
22408.6,3093.98,375.414,68.08
22411.2,3091.22,375.437,68.09
22413.7,3088.46,375.46,68.1
22416.3,3085.7,375.482,68.11
22418.8,3082.94,375.505,68.12
22421.4,3080.18,375.528,68.13
22423.9,3077.42,375.551,68.14
22426.5,3074.66,375.573,68.15
22429.1,3071.9,375.596,68.16
22431.6,3069.13,375.619,68.17
22434.2,3066.37,375.642,68.18
22436.7,3063.6,375.664,68.19
22439.3,3060.84,375.687,68.2
22441.8,3058.07,375.71,68.21
22444.4,3055.31,375.733,68.22
22446.9,3052.54,375.755,68.23
22449.5,3049.77,375.778,68.24
22452,3047,375.801,68.25
22454.6,3044.23,375.823,68.26
22457.1,3041.46,375.846,68.27
22459.7,3038.69,375.868,68.28
22462.2,3035.92,375.891,68.29
22464.8,3033.15,375.913,68.3
22467.3,3030.38,375.936,68.31
22469.9,3027.61,375.958,68.32
22472.4,3024.83,375.98,68.33
22474.9,3022.06,376.003,68.34
22477.5,3019.28,376.025,68.35
22480,3016.51,376.048,68.36
22482.6,3013.73,376.07,68.37
22485.1,3010.96,376.093,68.38
22487.7,3008.18,376.115,68.39
22490.2,3005.4,376.138,68.4
22492.8,3002.62,376.16,68.41
22495.3,2999.84,376.183,68.42
22497.9,2997.06,376.205,68.43
22500.4,2994.28,376.227,68.44
22502.9,2991.5,376.249,68.45
22505.5,2988.72,376.271,68.46
22508,2985.94,376.294,68.47
22510.6,2983.16,376.316,68.48
22513.1,2980.37,376.338,68.49
22515.6,2977.59,376.36,68.5
22518.2,2974.8,376.382,68.51
22520.7,2972.02,376.405,68.52
22523.3,2969.23,376.427,68.53
22525.8,2966.45,376.449,68.54
22528.4,2963.66,376.471,68.55
22530.9,2960.87,376.493,68.56
22533.4,2958.08,376.515,68.57
22536,2955.3,376.538,68.58
22538.5,2952.51,376.56,68.59
22541,2949.72,376.582,68.6
22543.6,2946.93,376.604,68.61
22546.1,2944.13,376.626,68.62
22548.7,2941.34,376.648,68.63
22551.2,2938.55,376.67,68.64
22553.7,2935.76,376.691,68.65
22556.3,2932.96,376.713,68.66
22558.8,2930.17,376.735,68.67
22561.3,2927.37,376.757,68.68
22563.9,2924.58,376.779,68.69
22566.4,2921.78,376.801,68.7
22568.9,2918.99,376.823,68.71
22571.5,2916.19,376.845,68.72
22574,2913.39,376.867,68.73
22576.5,2910.59,376.888,68.74
22579.1,2907.79,376.91,68.75
22581.6,2904.99,376.932,68.76
22584.1,2902.19,376.954,68.77
22586.7,2899.39,376.976,68.78
22589.2,2896.59,376.998,68.79
22591.7,2893.79,377.019,68.8
22594.3,2890.99,377.041,68.81
22596.8,2888.18,377.062,68.82
22599.3,2885.38,377.084,68.83
22601.9,2882.58,377.106,68.84
22604.4,2879.77,377.127,68.85
22606.9,2876.96,377.149,68.86
22609.4,2874.16,377.17,68.87
22612,2871.35,377.192,68.88
22614.5,2868.54,377.214,68.89
22617,2865.74,377.235,68.9
22619.6,2862.93,377.257,68.91
22622.1,2860.12,377.278,68.92
22624.6,2857.31,377.3,68.93
22627.1,2854.5,377.322,68.94
22629.7,2851.69,377.343,68.95
22632.2,2848.87,377.365,68.96
22634.7,2846.06,377.386,68.97
22637.2,2843.25,377.407,68.98
22639.8,2840.43,377.429,68.99
22642.3,2837.62,377.45,69
22644.8,2834.81,377.471,69.01
22647.3,2831.99,377.493,69.02
22649.9,2829.17,377.514,69.03
22652.4,2826.36,377.535,69.04
22654.9,2823.54,377.557,69.05
22657.4,2820.72,377.578,69.06
22659.9,2817.91,377.599,69.07
22662.5,2815.09,377.62,69.08
22665,2812.27,377.642,69.09
22667.5,2809.45,377.663,69.1
22670,2806.63,377.684,69.11
22672.5,2803.8,377.706,69.12
22675.1,2800.98,377.727,69.13
22677.6,2798.16,377.748,69.14
22680.1,2795.34,377.769,69.15
22682.6,2792.51,377.79,69.16
22685.1,2789.69,377.811,69.17
22687.7,2786.86,377.832,69.18
22690.2,2784.04,377.853,69.19
22692.7,2781.21,377.874,69.2
22695.2,2778.39,377.895,69.21
22697.7,2775.56,377.916,69.22
22700.2,2772.73,377.937,69.23
22702.8,2769.9,377.958,69.24
22705.3,2767.07,377.979,69.25
22707.8,2764.24,378,69.26
22710.3,2761.41,378.021,69.27
22712.8,2758.58,378.042,69.28
22715.3,2755.75,378.063,69.29
22717.9,2752.92,378.084,69.3
22720.4,2750.09,378.105,69.31
22722.9,2747.25,378.126,69.32
22725.4,2744.42,378.147,69.33
22727.9,2741.59,378.168,69.34
22730.4,2738.75,378.188,69.35
22732.9,2735.92,378.209,69.36
22735.4,2733.08,378.23,69.37
22737.9,2730.24,378.251,69.38
22740.5,2727.41,378.271,69.39
22743,2724.57,378.292,69.4
22745.5,2721.73,378.313,69.41
22748,2718.89,378.334,69.42
22750.5,2716.05,378.354,69.43
22753,2713.21,378.375,69.44
22755.5,2710.37,378.396,69.45
22758,2707.53,378.416,69.46
22760.5,2704.69,378.437,69.47
22763,2701.84,378.458,69.48
22765.5,2699,378.478,69.49
22768.1,2696.16,378.499,69.5
22770.6,2693.31,378.519,69.51
22773.1,2690.47,378.54,69.52
22775.6,2687.62,378.56,69.53
22778.1,2684.78,378.581,69.54
22780.6,2681.93,378.601,69.55
22783.1,2679.08,378.621,69.56
22785.6,2676.23,378.642,69.57
22788.1,2673.39,378.662,69.58
22790.6,2670.54,378.683,69.59
22793.1,2667.69,378.703,69.6
22795.6,2664.84,378.723,69.61
22798.1,2661.99,378.744,69.62
22800.6,2659.13,378.764,69.63
22803.1,2656.28,378.785,69.64
22805.6,2653.43,378.805,69.65
22808.1,2650.58,378.825,69.66
22810.6,2647.72,378.846,69.67
22813.1,2644.87,378.866,69.68
22815.6,2642.01,378.886,69.69
22818.1,2639.16,378.906,69.7
22820.6,2636.3,378.926,69.71
22823.1,2633.45,378.947,69.72
22825.6,2630.59,378.967,69.73
22828.1,2627.73,378.987,69.74
22830.6,2624.87,379.007,69.75
22833.1,2622.01,379.027,69.76
22835.6,2619.15,379.047,69.77
22838.1,2616.29,379.067,69.78
22840.6,2613.43,379.087,69.79
22843.1,2610.57,379.107,69.8
22845.6,2607.71,379.128,69.81
22848.1,2604.85,379.148,69.82
22850.6,2601.99,379.168,69.83
22853.1,2599.12,379.188,69.84
22855.6,2596.26,379.208,69.85
22858.1,2593.39,379.228,69.86
22860.6,2590.53,379.247,69.87
22863.1,2587.66,379.267,69.88
22865.6,2584.8,379.287,69.89
22868,2581.93,379.307,69.9
22870.5,2579.06,379.327,69.91
22873,2576.19,379.347,69.92
22875.5,2573.33,379.366,69.93
22878,2570.46,379.386,69.94
22880.5,2567.59,379.406,69.95
22883,2564.72,379.426,69.96
22885.5,2561.85,379.446,69.97
22888,2558.97,379.465,69.98
22890.5,2556.1,379.485,69.99
22893,2553.23,379.505,70
22895.4,2550.36,379.525,70.01
22897.9,2547.48,379.545,70.02
22900.4,2544.61,379.564,70.03
22902.9,2541.73,379.584,70.04
22905.4,2538.86,379.603,70.05
22907.9,2535.98,379.623,70.06
22910.4,2533.1,379.642,70.07
22912.9,2530.23,379.662,70.08
22915.3,2527.35,379.681,70.09
22917.8,2524.47,379.701,70.1
22920.3,2521.59,379.72,70.11
22922.8,2518.71,379.74,70.12
22925.3,2515.83,379.759,70.13
22927.8,2512.95,379.779,70.14
22930.2,2510.07,379.798,70.15
22932.7,2507.19,379.818,70.16
22935.2,2504.31,379.837,70.17
22937.7,2501.42,379.857,70.18
22940.2,2498.54,379.876,70.19
22942.7,2495.66,379.896,70.2
22945.1,2492.77,379.915,70.21
22947.6,2489.89,379.934,70.22
22950.1,2487,379.953,70.23
22952.6,2484.11,379.973,70.24
22955.1,2481.23,379.992,70.25
22957.5,2478.34,380.011,70.26
22960,2475.45,380.03,70.27
22962.5,2472.56,380.05,70.28
22965,2469.67,380.069,70.29
22967.5,2466.78,380.088,70.3
22969.9,2463.89,380.107,70.31
22972.4,2461,380.126,70.32
22974.9,2458.11,380.146,70.33
22977.4,2455.22,380.165,70.34
22979.9,2452.33,380.184,70.35
22982.3,2449.43,380.203,70.36
22984.8,2446.54,380.222,70.37
22987.3,2443.65,380.241,70.38
22989.8,2440.75,380.26,70.39
22992.2,2437.86,380.279,70.4
22994.7,2434.96,380.298,70.41
22997.2,2432.06,380.317,70.42
22999.7,2429.17,380.336,70.43
23002.1,2426.27,380.355,70.44
23004.6,2423.37,380.374,70.45
23007.1,2420.47,380.393,70.46
23009.5,2417.57,380.412,70.47
23012,2414.67,380.43,70.48
23014.5,2411.77,380.449,70.49
23017,2408.87,380.468,70.5
23019.4,2405.97,380.487,70.51
23021.9,2403.07,380.506,70.52
23024.4,2400.17,380.525,70.53
23026.8,2397.26,380.544,70.54
23029.3,2394.36,380.562,70.55
23031.8,2391.46,380.581,70.56
23034.2,2388.55,380.6,70.57
23036.7,2385.65,380.618,70.58
23039.2,2382.74,380.637,70.59
23041.7,2379.83,380.656,70.6
23044.1,2376.93,380.674,70.61
23046.6,2374.02,380.693,70.62
23049.1,2371.11,380.712,70.63
23051.5,2368.2,380.73,70.64
23054,2365.29,380.749,70.65
23056.5,2362.38,380.767,70.66
23058.9,2359.47,380.786,70.67
23061.4,2356.56,380.805,70.68
23063.8,2353.65,380.823,70.69
23066.3,2350.74,380.842,70.7
23068.8,2347.83,380.86,70.71
23071.2,2344.91,380.879,70.72
23073.7,2342,380.897,70.73
23076.2,2339.08,380.915,70.74
23078.6,2336.17,380.934,70.75
23081.1,2333.25,380.952,70.76
23083.5,2330.34,380.97,70.77
23086,2327.42,380.989,70.78
23088.5,2324.5,381.007,70.79
23090.9,2321.59,381.025,70.8
23093.4,2318.67,381.044,70.81
23095.9,2315.75,381.062,70.82
23098.3,2312.83,381.08,70.83
23100.8,2309.91,381.099,70.84
23103.2,2306.99,381.117,70.85
23105.7,2304.07,381.135,70.86
23108.1,2301.15,381.153,70.87
23110.6,2298.23,381.172,70.88
23113.1,2295.3,381.19,70.89
23115.5,2292.38,381.208,70.9
23118,2289.46,381.226,70.91
23120.4,2286.53,381.244,70.92
23122.9,2283.61,381.262,70.93
23125.3,2280.68,381.28,70.94
23127.8,2277.76,381.298,70.95
23130.2,2274.83,381.316,70.96
23132.7,2271.91,381.334,70.97
23135.2,2268.98,381.352,70.98
23137.6,2266.05,381.37,70.99
23140.1,2263.12,381.388,71
23142.5,2260.19,381.406,71.01
23145,2257.26,381.424,71.02
23147.4,2254.33,381.442,71.03
23149.9,2251.4,381.46,71.04
23152.3,2248.47,381.478,71.05
23154.8,2245.54,381.496,71.06
23157.2,2242.61,381.514,71.07
23159.7,2239.67,381.531,71.08
23162.1,2236.74,381.549,71.09
23164.6,2233.81,381.567,71.1
23167,2230.87,381.585,71.11
23169.5,2227.94,381.602,71.12
23171.9,2225,381.62,71.13
23174.4,2222.07,381.638,71.14
23176.8,2219.13,381.655,71.15
23179.3,2216.19,381.673,71.16
23181.7,2213.25,381.691,71.17
23184.2,2210.32,381.709,71.18
23186.6,2207.38,381.726,71.19
23189,2204.44,381.744,71.2
23191.5,2201.5,381.762,71.21
23193.9,2198.56,381.779,71.22
23196.4,2195.62,381.797,71.23
23198.8,2192.68,381.814,71.24
23201.3,2189.73,381.832,71.25
23203.7,2186.79,381.849,71.26
23206.2,2183.85,381.866,71.27
23208.6,2180.9,381.884,71.28
23211,2177.96,381.901,71.29
23213.5,2175.02,381.919,71.3
23215.9,2172.07,381.936,71.31
23218.4,2169.12,381.954,71.32
23220.8,2166.18,381.971,71.33
23223.2,2163.23,381.988,71.34
23225.7,2160.28,382.006,71.35
23228.1,2157.34,382.023,71.36
23230.6,2154.39,382.041,71.37
23233,2151.44,382.058,71.38
23235.4,2148.49,382.075,71.39
23237.9,2145.54,382.093,71.4
23240.3,2142.59,382.11,71.41
23242.8,2139.64,382.127,71.42
23245.2,2136.69,382.144,71.43
23247.6,2133.73,382.161,71.44
23250.1,2130.78,382.178,71.45
23252.5,2127.83,382.195,71.46
23254.9,2124.87,382.212,71.47
23257.4,2121.92,382.23,71.48
23259.8,2118.97,382.247,71.49
23262.2,2116.01,382.264,71.5
23264.7,2113.05,382.281,71.51
23267.1,2110.1,382.298,71.52
23269.6,2107.14,382.315,71.53
23272,2104.18,382.332,71.54
23274.4,2101.23,382.349,71.55
23276.8,2098.27,382.366,71.56
23279.3,2095.31,382.383,71.57
23281.7,2092.35,382.4,71.58
23284.1,2089.39,382.417,71.59
23286.6,2086.43,382.434,71.6
23289,2083.47,382.45,71.61
23291.4,2080.51,382.467,71.62
23293.9,2077.54,382.484,71.63
23296.3,2074.58,382.501,71.64
23298.7,2071.62,382.518,71.65
23301.2,2068.65,382.535,71.66
23303.6,2065.69,382.551,71.67
23306,2062.72,382.568,71.68
23308.4,2059.76,382.585,71.69
23310.9,2056.79,382.602,71.7
23313.3,2053.83,382.619,71.71
23315.7,2050.86,382.635,71.72
23318.1,2047.89,382.652,71.73
23320.6,2044.92,382.669,71.74
23323,2041.96,382.685,71.75
23325.4,2038.99,382.702,71.76
23327.8,2036.02,382.718,71.77
23330.3,2033.05,382.735,71.78
23332.7,2030.08,382.751,71.79
23335.1,2027.11,382.768,71.8
23337.5,2024.13,382.784,71.81
23340,2021.16,382.801,71.82
23342.4,2018.19,382.817,71.83
23344.8,2015.22,382.834,71.84
23347.2,2012.24,382.85,71.85
23349.6,2009.27,382.867,71.86
23352.1,2006.29,382.883,71.87
23354.5,2003.32,382.9,71.88
23356.9,2000.34,382.916,71.89
23359.3,1997.37,382.933,71.9
23361.7,1994.39,382.949,71.91
23364.2,1991.41,382.965,71.92
23366.6,1988.43,382.981,71.93
23369,1985.45,382.998,71.94
23371.4,1982.48,383.014,71.95
23373.8,1979.5,383.03,71.96
23376.3,1976.52,383.046,71.97
23378.7,1973.54,383.062,71.98
23381.1,1970.55,383.079,71.99
23383.5,1967.57,383.095,72
23385.9,1964.59,383.111,72.01
23388.3,1961.61,383.127,72.02
23390.7,1958.63,383.143,72.03
23393.2,1955.64,383.16,72.04
23395.6,1952.66,383.176,72.05
23398,1949.67,383.192,72.06
23400.4,1946.69,383.208,72.07
23402.8,1943.7,383.224,72.08
23405.2,1940.72,383.24,72.09
23407.6,1937.73,383.256,72.1
23410.1,1934.74,383.272,72.11
23412.5,1931.75,383.288,72.12
23414.9,1928.77,383.304,72.13
23417.3,1925.78,383.319,72.14
23419.7,1922.79,383.335,72.15
23422.1,1919.8,383.351,72.16
23424.5,1916.81,383.367,72.17
23426.9,1913.82,383.383,72.18
23429.3,1910.83,383.399,72.19
23431.7,1907.84,383.415,72.2
23434.1,1904.84,383.431,72.21
23436.6,1901.85,383.447,72.22
23439,1898.86,383.462,72.23
23441.4,1895.86,383.478,72.24
23443.8,1892.87,383.494,72.25
23446.2,1889.87,383.509,72.26
23448.6,1886.88,383.525,72.27
23451,1883.88,383.541,72.28
23453.4,1880.89,383.556,72.29
23455.8,1877.89,383.572,72.3
23458.2,1874.89,383.587,72.31
23460.6,1871.89,383.603,72.32
23463,1868.9,383.619,72.33
23465.4,1865.9,383.634,72.34
23467.8,1862.9,383.65,72.35
23470.2,1859.9,383.665,72.36
23472.6,1856.9,383.681,72.37
23475,1853.9,383.697,72.38
23477.4,1850.89,383.712,72.39
23479.8,1847.89,383.728,72.4
23482.2,1844.89,383.743,72.41
23484.6,1841.89,383.758,72.42
23487,1838.88,383.774,72.43
23489.4,1835.88,383.789,72.44
23491.8,1832.88,383.804,72.45
23494.2,1829.87,383.82,72.46
23496.6,1826.86,383.835,72.47
23499,1823.86,383.85,72.48
23501.4,1820.85,383.866,72.49
23503.8,1817.85,383.881,72.5
23506.2,1814.84,383.896,72.51
23508.6,1811.83,383.911,72.52
23511,1808.82,383.927,72.53
23513.4,1805.81,383.942,72.54
23515.8,1802.8,383.957,72.55
23518.2,1799.79,383.973,72.56
23520.6,1796.78,383.988,72.57
23523,1793.77,384.003,72.58
23525.4,1790.76,384.018,72.59
23527.8,1787.75,384.033,72.6
23530.2,1784.74,384.048,72.61
23532.5,1781.72,384.063,72.62
23534.9,1778.71,384.078,72.63
23537.3,1775.69,384.093,72.64
23539.7,1772.68,384.108,72.65
23542.1,1769.67,384.123,72.66
23544.5,1766.65,384.138,72.67
23546.9,1763.63,384.153,72.68
23549.3,1760.62,384.168,72.69
23551.7,1757.6,384.183,72.7
23554.1,1754.58,384.198,72.71
23556.4,1751.56,384.213,72.72
23558.8,1748.55,384.228,72.73
23561.2,1745.53,384.242,72.74
23563.6,1742.51,384.257,72.75
23566,1739.49,384.272,72.76
23568.4,1736.47,384.286,72.77
23570.8,1733.45,384.301,72.78
23573.2,1730.43,384.316,72.79
23575.5,1727.4,384.331,72.8
23577.9,1724.38,384.345,72.81
23580.3,1721.36,384.36,72.82
23582.7,1718.33,384.375,72.83
23585.1,1715.31,384.389,72.84
23587.5,1712.29,384.404,72.85
23589.8,1709.26,384.419,72.86
23592.2,1706.24,384.433,72.87
23594.6,1703.21,384.448,72.88
23597,1700.18,384.463,72.89
23599.4,1697.16,384.478,72.9
23601.8,1694.13,384.492,72.91
23604.1,1691.1,384.506,72.92
23606.5,1688.07,384.521,72.93
23608.9,1685.04,384.535,72.94
23611.3,1682.01,384.55,72.95
23613.7,1678.99,384.564,72.96
23616,1675.95,384.578,72.97
23618.4,1672.92,384.593,72.98
23620.8,1669.89,384.607,72.99
23623.2,1666.86,384.622,73
23625.5,1663.83,384.636,73.01
23627.9,1660.8,384.65,73.02
